Date,Open,High,Low,Close,Adj Close,Volume
12/17/2013,23.4636,23.583799,23.3283,23.4485,20.085737,11621227
12/18/2013,23.583799,24.042101,23.410999,23.591299,20.208046,14106337
12/19/2013,23.8918,24.184799,23.6213,24.117201,20.658533,9902640
12/20/2013,24.042101,24.1322,23.628901,23.5462,20.169416,16736393
12/23/2013,23.666401,23.8542,23.523701,23.6439,20.253107,8174337
12/26/2013,23.764099,23.929399,23.6514,23.8092,20.394701,7122314
12/27/2013,23.771601,24.0271,23.733999,23.7416,20.336794,8888684
12/30/2013,23.831699,24.0947,23.553699,24.0947,20.639254,12901915
1/2/2014,23.696501,23.846701,23.4335,23.6814,20.297863,16889192
1/3/2014,23.666401,23.876801,23.523701,23.6364,20.259298,26699061
1/6/2014,23.5763,23.8167,23.523701,23.673901,20.291445,17029080
1/7/2014,23.6514,23.9144,23.410999,23.493601,20.136896,16878411
1/8/2014,23.553699,23.861799,23.553699,23.861799,20.452497,14396762
1/9/2014,23.704,23.733999,23.1029,23.118,19.814962,20000405
1/10/2014,23.2006,23.486099,23.065399,23.2306,19.91148,14201903
1/13/2014,23.223101,23.4335,23.1255,23.1255,19.821384,13372956
1/14/2014,23.1255,23.5688,23.050301,23.4711,20.117617,17267196
1/15/2014,23.666401,23.666401,23.410999,23.4786,20.124043,13898302
1/16/2014,23.583799,23.6138,22.892599,22.9902,19.705421,19881813
1/17/2014,23.065399,23.1029,22.524401,22.5394,19.319033,14533721
1/20/2014,22.516899,22.629601,22.246401,22.3591,19.164505,5766291
1/21/2014,22.6747,22.6747,22.6446,22.6747,19.435003,14996510
1/22/2014,22.8249,22.9527,22.5394,22.727301,19.480087,13724740
1/23/2014,22.547001,23.110399,22.2164,22.276501,19.093699,16627651
1/24/2014,22.276501,22.4568,21.720501,21.9835,18.842558,20404363
1/27/2014,22.088699,22.629601,21.9083,22.4268,19.222517,15285337
1/28/2014,22.697201,22.9151,22.5019,22.584499,19.357687,13409160
1/29/2014,22.4643,22.577,21.990999,22.1563,18.990662,16624456
1/30/2014,22.238899,22.509399,21.9459,22.178801,19.009958,15554066
1/31/2014,22.0511,22.802401,21.9384,22.7348,19.486515,16816120
2/3/2014,22.5394,22.6747,22.1187,22.4643,19.267376,23726805
2/4/2014,23.388399,23.831699,23.118,23.553699,20.201738,42812680
2/5/2014,23.5161,23.7791,23.0804,23.441,20.105087,21625156
2/6/2014,23.6063,24.192301,23.4786,23.929399,20.523966,17592759
2/7/2014,23.9895,24.2675,23.4786,23.9144,20.511108,15277884
2/10/2014,23.7491,24.011999,23.6364,23.876801,20.478865,8917168
2/11/2014,24.042101,24.042101,23.561199,23.9219,20.517546,14447872
2/12/2014,24.0271,24.034599,23.5086,23.666401,20.298403,12078692
2/13/2014,23.5688,23.6364,23.163,23.561199,20.208174,14228257
2/14/2014,23.591299,23.7791,23.2607,23.7416,20.3629,11414390
2/17/2014,23.756599,23.974501,23.4035,23.441,20.105087,7543043
2/18/2014,23.4335,23.8016,23.2983,23.2983,19.982685,13326238
2/19/2014,22.9076,23.395901,22.727301,23.3659,20.040668,15182185
2/20/2014,23.148001,23.666401,23.050301,23.3358,20.014849,12970595
2/21/2014,23.3659,23.5161,23.1931,23.3659,20.040668,10266535
2/24/2014,23.2682,23.628901,23.1856,23.493601,20.150187,9352272
2/25/2014,23.493601,23.5387,23.238199,23.3358,20.014849,7671618
2/26/2014,23.418501,23.4335,23.140499,23.245701,19.937571,12314944
2/27/2014,23.3659,23.719,23.245701,23.6138,20.253286,10567874
2/28/2014,23.673901,23.929399,23.2757,23.4485,20.111507,16500274
3/5/2014,23.305799,23.320801,22.9151,23.0879,19.814909,8372922
3/6/2014,23.215599,23.733999,22.9452,23.7265,20.362976,11093885
3/7/2014,23.561199,23.861799,23.140499,23.253201,19.956774,12531764
3/10/2014,23.148001,23.2682,22.562,22.9527,19.698877,12092534
3/11/2014,23.2006,23.395901,22.9902,23.2006,19.911627,11104932
3/12/2014,22.967699,23.072901,22.689699,22.9151,19.666605,12665929
3/13/2014,23.0203,23.042801,22.509399,22.6071,19.402264,12523246
3/14/2014,22.584499,22.764799,21.8633,22.006001,18.886379,17099623
3/17/2014,22.133699,22.5319,22.103701,22.4643,19.279709,13749896
3/18/2014,22.554501,22.9226,22.306499,22.885,19.640762,12991625
3/19/2014,22.8174,23.1856,22.7423,22.9902,19.731058,10479629
3/20/2014,22.8249,23.5763,22.727301,23.4711,20.143791,13563289
3/21/2014,23.3659,23.9594,23.110399,23.561199,20.221109,16810131
3/24/2014,23.7941,24.4102,23.6063,24.2449,20.80789,14274576
3/25/2014,24.3351,24.635599,23.9669,24.380199,20.924,13972838
3/26/2014,24.222401,24.9361,24.222401,24.5905,21.104494,15334318
3/27/2014,24.9662,25.3794,24.8234,25.124001,21.562366,25619887
3/28/2014,25.139,25.2442,24.875999,24.9737,21.433369,17154194
3/31/2014,25.078899,25.499599,24.8986,25.4545,21.846003,14091031
4/1/2014,25.462099,25.7701,25.251699,25.6574,22.033127,14772104
4/2/2014,25.544701,26.559,25.4846,26.4839,22.742889,19634912
4/3/2014,26.4839,26.5289,25.920401,26.1758,22.478304,13251037
4/4/2014,26.581499,26.7243,25.6649,25.8001,22.155678,14693708
4/7/2014,25.995501,26.4237,25.9053,26.3862,22.658987,17600612
4/8/2014,26.6567,27.2502,25.890301,26.003,22.329914,25445526
4/9/2014,25.882799,25.980499,25.364401,25.6574,22.033127,19250253
4/10/2014,25.6574,26.0331,25.5973,25.9354,22.271856,12403323
4/11/2014,25.709999,26.5965,25.529699,26.5515,22.80094,14916783
4/14/2014,26.5965,26.6416,25.9729,26.2134,22.510595,8942723
4/15/2014,25.957899,26.063101,25.2442,25.5823,21.968637,13978162
4/16/2014,25.8302,26.138201,25.5898,26.0481,22.368639,12451771
4/17/2014,26.0331,26.746799,25.7325,26.7092,22.936361,13683079
4/22/2014,26.8069,26.9722,26.311001,26.8971,23.09771,16626586
4/23/2014,26.746799,27.0849,26.6341,26.8445,23.052551,12583141
4/24/2014,26.9722,27.5056,26.8069,27.423,23.54933,12752444
4/25/2014,27.2502,27.7686,27.0774,27.6859,23.775097,16090592
4/28/2014,27.4981,27.6859,27.377899,27.6334,23.730015,10358108
4/29/2014,27.8137,28.039101,27.310301,27.648399,23.742887,24845777
4/30/2014,27.4305,27.761101,27.302799,27.6259,23.723568,13658190
5/2/2014,27.5207,28.4147,27.4681,28.1367,24.175343,27649129
5/5/2014,28.3246,28.4748,28.0466,28.4373,24.433619,13016248
5/6/2014,28.2645,28.2645,27.723499,28.174299,24.207653,17078593
5/7/2014,28.1443,28.4748,27.8587,28.3696,24.375448,11711469
5/8/2014,28.3997,28.4298,27.7836,27.933901,24.001089,7744157
5/9/2014,27.933901,28.009001,27.5357,27.6859,23.788013,10717878
5/12/2014,27.761101,28.2194,27.716,28.2194,24.246393,7185803
5/13/2014,28.181801,28.2194,27.8437,28.0466,24.097933,9093259
5/14/2014,27.979,28.2344,27.8813,28.1668,24.201202,9029371
5/15/2014,27.9639,28.114201,27.7085,27.9564,24.020422,6910818
5/16/2014,27.979,28.3321,27.933901,28.2344,24.259289,7835464
5/19/2014,28.249399,28.2945,27.911301,28.0541,24.104372,10162318
5/20/2014,27.979,28.347099,27.4681,27.558201,23.678291,11917907
5/21/2014,27.5732,27.8813,26.4839,26.9722,23.174786,16572414
5/22/2014,26.6341,27.723499,26.604099,27.302799,23.458851,16527160
5/23/2014,27.272699,27.385401,26.7243,26.889601,23.103828,12213123
5/26/2014,26.859501,26.9797,26.5364,26.8069,23.032763,4845639
5/27/2014,26.821899,27.5207,26.5965,26.821899,23.045652,16161002
5/28/2014,26.746799,27.475599,26.746799,27.310301,23.465292,15708063
5/29/2014,27.370399,27.5282,26.7694,26.8971,23.110262,7999443
5/30/2014,26.6341,26.8295,26.138201,26.1458,22.464739,13136038
6/2/2014,26.235901,26.513901,26.1082,26.311001,22.619658,7222006
6/3/2014,26.2209,26.4839,26.1157,26.4688,22.755322,9106037
6/4/2014,26.3787,26.3937,26.0481,26.168301,22.496981,15002899
6/5/2014,26.296,26.4688,25.822701,25.822701,22.199871,19707052
6/6/2014,27.0578,27.619801,26.537201,26.975201,23.190678,21742853
6/9/2014,26.9422,28.0744,26.743799,27.991699,24.064558,16725830
6/10/2014,27.933901,28.281,27.594999,27.9174,24.000689,17297918
6/11/2014,28.256201,28.628099,28.124001,28.495899,24.498028,16595755
6/13/2014,28.124001,28.4793,28.124001,28.3388,24.362967,12905860
6/16/2014,28.1901,28.297501,27.892599,28.1488,24.199625,9053220
6/17/2014,28.049601,28.099199,27.594999,27.776899,23.879889,6530612
6/18/2014,27.785101,28.2397,27.330601,28.157,24.20668,14967942
6/20/2014,27.892599,28.066099,27.694201,27.743799,23.851435,7932155
6/23/2014,27.7521,27.859501,27.099199,27.537201,23.673834,8607698
6/24/2014,27.380199,27.892599,27.3388,27.5868,23.716469,8215779
6/25/2014,27.4793,27.6033,26.669399,26.710699,22.96328,11649154
6/26/2014,27.008301,27.008301,26.5289,26.619801,22.885136,12049301
6/27/2014,26.5289,26.8512,26.297501,26.537201,22.814129,7237736
6/30/2014,26.4793,26.6859,26.1157,26.405001,22.700472,8281966
7/1/2014,26.5207,26.7355,26.2479,26.5124,22.805756,5173718
7/2/2014,26.4132,26.495899,25.9669,26.0826,22.436047,9445865
7/3/2014,25.9669,26.347099,25.8843,26.272699,22.599564,8864581
7/4/2014,26.3223,26.3388,26.1488,26.256201,22.585379,1466036
7/7/2014,26.049601,26.438,26.049601,26.281,22.606703,5074619
7/8/2014,26.330601,26.5124,26.099199,26.223101,22.556908,4935832
7/10/2014,26.6777,27.462799,26.3636,27.438,23.601948,23962598
7/11/2014,27.297501,27.6364,27.066099,27.3967,23.566433,10143672
7/14/2014,27.6033,28.214899,27.5207,28.0413,24.120905,13098613
7/15/2014,27.933901,28.4711,27.8843,28.380199,24.412428,8806380
7/16/2014,28.1322,28.2645,27.462799,27.6446,23.779663,17406818
7/17/2014,27.380199,28.008301,27.272699,27.6859,23.815189,11473583
7/18/2014,28.7603,29.2645,28.462799,29.0413,24.981098,23056429
7/21/2014,28.9256,29.5702,28.776899,29.289301,25.194426,11402314
7/22/2014,29.305799,29.4545,28.9669,29.2314,25.144617,9186320
7/23/2014,28.9174,29.330601,28.8099,29.2397,25.15176,7627114
7/24/2014,29.330601,29.785101,29.1322,29.669399,25.521387,14686375
7/25/2014,29.6777,29.892599,29.289301,29.5455,25.414806,10984501
7/28/2014,29.6612,29.6612,29.2066,29.347099,25.244137,7759609
7/29/2014,29.330601,30.0413,29.0909,29.4793,25.357864,12003684
7/30/2014,29.578501,29.7355,29.421499,29.619801,25.47872,8998165
7/31/2014,29.462799,29.5289,28.710699,28.991699,24.938431,14583646
8/1/2014,28.785101,29.0826,28.537201,28.950399,24.915798,13281928
8/4/2014,29.0413,29.421499,28.619801,29.3141,25.228813,12002474
8/5/2014,30.0826,30.380199,29.694201,29.710699,25.570143,21225941
8/6/2014,29.669399,30.0826,29.347099,29.5868,25.463501,10870519
8/7/2014,29.8016,29.8016,29.1322,29.3223,25.235868,11239811
8/8/2014,29.049601,29.2479,28.562,28.9256,24.894459,9378226
8/11/2014,29.214899,29.578501,28.9835,29.4545,25.349644,10204293
8/12/2014,29.421499,29.6859,29.124001,29.371901,25.278555,7075233
8/13/2014,29.4876,29.719,28.669399,28.8678,24.844704,19210081
8/14/2014,28.7521,29.214899,28.6446,29.1157,25.343882,15286172
8/15/2014,29.4132,29.719,29.3388,29.5455,25.718002,11101871
8/18/2014,29.933901,30.049601,29.5124,29.975201,26.092028,10639651
8/19/2014,29.8347,31.099199,29.785101,31,26.984072,13725998
8/20/2014,30.9422,31.214899,30.7355,31.1488,27.1136,14210240
8/21/2014,31.107401,31.405001,30.8512,31.330601,27.271851,10218208
8/22/2014,31.124001,31.281,30.7934,30.975201,26.962494,9879408
8/25/2014,31.3141,31.8016,31.1901,31.743799,27.631521,10766943
8/26/2014,31.743799,32.0331,31.5455,31.9587,27.818577,12664828
8/27/2014,32.190102,33.041302,32.0909,32.925598,28.660217,19181888
8/28/2014,32.727299,33.008301,32.404999,32.611599,28.386902,15310856
8/29/2014,32.892601,33.595001,32.661201,33.4711,29.135054,16567441
9/1/2014,33.975201,34.1157,33,33.4711,29.148117,10024971
9/2/2014,33.446301,34.223099,33.124001,34.0826,29.680645,12964061
9/3/2014,34.297501,34.396702,33.404999,33.9669,29.579887,16093000
9/4/2014,33.313999,33.9669,33,33.272701,28.975342,14559930
9/5/2014,33.124001,33.545399,33.066101,33.520699,29.191305,18262651
9/8/2014,33.801701,33.9669,32.421501,32.652901,28.435591,14612444
9/9/2014,32.330601,32.6446,31.7521,32.1488,27.996595,16615841
9/10/2014,31.900801,32.024799,31.3141,31.8016,27.694242,16081384
9/11/2014,31.859501,32.1735,31.5207,31.7521,27.651133,9324502
9/12/2014,31.140499,31.446301,30.3554,30.611601,26.657932,27567551
9/15/2014,30.6859,31.4793,30.3967,31.388399,27.334415,15204255
9/16/2014,31.5207,33.099201,31.5207,32.198299,28.039705,20819018
9/17/2014,32.834702,32.950401,32.198299,32.338799,28.16206,14037936
9/18/2014,32.074402,32.363602,31.727301,31.9587,27.831051,14032612
9/19/2014,31.562,31.950399,31.0744,31.1984,27.168951,12107623
9/22/2014,30.553699,30.843,30.281,30.776899,26.801888,10492273
9/23/2014,30.652901,31.140499,30.3967,30.628099,26.672304,12255001
9/24/2014,30.446301,30.991699,30.214899,30.8678,26.88105,10241803
9/25/2014,30.6612,30.6777,29.8843,29.900801,26.038948,13402323
9/26/2014,29.933901,31.3223,29.8512,31.157,27.132902,10632996
9/29/2014,28.9256,29.6612,28.611601,28.975201,25.232891,26897695
9/30/2014,28.7686,28.9091,27.710699,27.975201,24.362047,27893767
10/1/2014,27.5124,27.7603,26.950399,27.2397,23.734264,23327832
10/2/2014,27.446301,28.537201,27.1488,28.1488,24.526382,21272042
10/3/2014,28.4298,28.9256,28.0744,28.8099,25.102406,15895165
10/6/2014,32.2314,32.7686,30.289301,30.3554,26.449013,40743725
10/7/2014,30.892599,31.1984,30.008301,30.405001,26.492237,31834616
10/8/2014,30.991699,31.157,29.446301,30.008301,26.146578,29687834
10/9/2014,30.578501,30.8678,30.214899,30.388399,26.477762,20249350
10/10/2014,29.1322,29.1322,29.1322,29.1322,25.38323,16212064
10/13/2014,30.1157,31.859501,30.0331,31.405001,27.363539,31559220
10/14/2014,31.181801,32.223099,30.859501,31.694201,27.615524,19673632
10/15/2014,30.8265,31.099199,29.0909,30.272699,26.376955,31029482
10/16/2014,29.223101,30.305799,29.0331,29.4711,25.678503,25710080
10/17/2014,30.2066,30.4876,29.6446,30.330601,26.427395,21740675
10/20/2014,29.5868,29.5868,29.5868,29.5868,25.779316,22322201
10/21/2014,28.099199,28.099199,28.099199,28.099199,24.483156,32570175
10/22/2014,27.933901,28.5124,27.694201,27.9174,24.324764,17940670
10/23/2014,27.669399,27.669399,26.628099,26.652901,23.222982,30639015
10/24/2014,26.702499,28.305799,26.562,27.3967,23.871067,32290181
10/27/2014,26.7934,26.7934,26.7934,26.7934,23.345402,56519100
10/28/2014,27.4711,28.1157,27.1488,28.0165,24.411102,20437021
10/29/2014,27.8016,28.297501,27.124001,27.2066,23.705423,15428468
10/30/2014,28.0165,29.405001,28.0165,29.405001,25.620914,30494420
10/31/2014,29.5868,30.371901,29.4545,30.3554,26.449013,22070279
11/3/2014,30.0331,30.4298,29.553699,30.2479,26.36837,17995604
11/4/2014,31.281,31.3636,30.223101,30.8265,26.872759,23484648
11/5/2014,30.4132,30.9669,30.330601,30.4876,26.577324,11544852
11/6/2014,30.330601,30.330601,29.2397,29.380199,25.611961,14604579
11/7/2014,29.3223,29.9422,29.024799,29.875999,26.044172,12462758
11/10/2014,30.2397,30.446301,29.669399,29.7934,25.972168,9015831
11/11/2014,29.495899,30.1653,29.3388,29.776899,25.957785,7674788
11/12/2014,29.537201,30.6777,29.388399,30,26.152275,11828597
11/13/2014,30.305799,30.388399,29.008301,29.0331,25.309385,10367159
11/14/2014,28.7686,29.4132,28.3141,29.1735,25.431776,14881790
11/17/2014,29.2479,29.553699,28.727301,28.9587,25.244518,9243795
11/18/2014,29.0826,30.024799,28.702499,29.8016,25.979317,10922307
11/19/2014,29.975201,31.1157,29.8016,31,27.024015,16447409
11/21/2014,31.1488,33.305801,31.124001,33.041302,28.803495,31650575
11/24/2014,33.4711,33.702499,32.214901,32.3554,28.205568,20085637
11/25/2014,32.727299,33.2066,32.157001,32.7686,28.565777,15262577
11/26/2014,33.0578,33.1157,32.313999,32.495899,28.328051,13276725
11/27/2014,32.520699,32.975201,31.7355,32.016499,27.910135,9257952
11/28/2014,32.2066,32.537201,31.8347,31.9835,27.881365,10740081
12/1/2014,31.330601,31.371901,30.024799,30.4876,26.589798,24802580
12/2/2014,30.875999,31.0578,29.743799,30.2314,26.366358,13858569
12/3/2014,30.3636,30.702499,30.0909,30.4876,26.589798,8421380
12/4/2014,30.7686,30.785101,29.710699,30.0331,26.193407,10069069
12/5/2014,30.2645,30.702499,29.8678,30.6033,26.690706,17415420
12/8/2014,30.578501,30.6364,29.0909,29.462799,25.696012,9241099
12/9/2014,29.0744,29.875999,29.0165,29.578501,25.796921,16943959
12/10/2014,29.4545,29.5124,28.7603,29.1322,25.407684,10649759
12/11/2014,29.1488,29.5455,28.7521,29.462799,25.696012,11822030
12/12/2014,29.124001,29.4132,27.8843,27.892599,24.326565,14998279
12/15/2014,28.181801,28.305799,26.859501,27.297501,23.807554,21939940
12/16/2014,26.8347,27.669399,26.446301,27.1653,23.692249,23416910
12/17/2014,27.289301,29.124001,27.289301,28.537201,24.888756,25744509
12/18/2014,28.719,29.281,28.0413,28.3223,24.70133,12790029
12/19/2014,28.6777,28.9174,28.2479,28.7603,25.083334,20749958
12/22/2014,28.9256,28.9669,28.124001,28.9587,25.256367,8922100
12/23/2014,29.008301,29.0909,28.5124,29.0909,25.371664,8527529
12/26/2014,28.9091,29.2314,28.6364,28.6777,25.011297,4838129
12/29/2014,28.553699,29.008301,28.5289,28.7603,25.083334,10255080
12/30/2014,28.9174,29.008301,28.5455,28.594999,24.939163,9620049
1/2/2015,28.305799,28.7686,27.702499,27.9587,24.397015,13837802
1/5/2015,27.5207,28.388399,27.305799,28.099199,24.519619,15688255
1/6/2015,28.099199,28.553699,27.7934,28.553699,24.916224,18483718
1/7/2015,28.9256,30.0331,28.9256,29.5868,25.817717,15734598
1/8/2015,29.7521,30.1653,29.107401,30.049601,26.221556,14268683
1/9/2015,29.7934,29.875999,28.652901,28.7355,25.07486,11375936
1/12/2015,28.594999,28.8678,28,28.0413,24.469091,13572449
1/13/2015,28.272699,28.7521,28.008301,28.008301,24.440294,17047448
1/14/2015,27.7686,28.619801,27.6859,28.1984,24.606173,15013559
1/15/2015,28.2645,29.0578,27.9422,27.950399,24.389771,16358716
1/16/2015,28.024799,28.5289,27.7686,28.380199,24.764814,17138561
1/19/2015,28.1901,28.537201,27.2314,27.3554,23.870573,10230550
1/20/2015,27.8099,27.9091,27.2397,27.446301,23.949896,11170236
1/21/2015,27.8512,28.4545,27.4132,28.256201,24.656616,17342325
1/22/2015,28.5868,28.9256,28.2397,28.3967,24.779224,16648874
1/23/2015,28.5868,28.9256,27.859501,28.124001,24.541262,13772341
1/26/2015,27.991699,28.5124,27.776899,28.4545,24.829653,11918742
1/27/2015,28.347099,28.5702,27.7355,28.347099,24.735939,15434760
1/28/2015,28.0165,28.611601,27.7603,27.7686,24.231133,13964368
1/29/2015,28.0165,28.1322,27.1157,27.578501,24.065248,14327247
1/30/2015,27.0413,27.3388,26.8347,27.1901,23.726324,22524271
2/2/2015,27.4545,27.5868,26.9835,27.537201,24.04248,14146231
2/3/2015,28.504101,28.652901,28.1653,28.305799,24.713533,21975173
2/4/2015,28.281,29.5207,28.099199,29.347099,25.622681,30047204
2/5/2015,29.214899,29.5702,28.9256,29.099199,25.406244,23259709
2/6/2015,28.9256,29.181801,28.594999,29.0331,25.348524,20812726
2/9/2015,28.7686,29.305799,28.7686,29.214899,25.507271,15099832
2/10/2015,29.256201,29.462799,28.843,28.843,25.182562,14874651
2/11/2015,28.371901,28.5124,27.3636,27.669399,24.886379,14950881
2/12/2015,27.9669,28.537201,27.8512,28.3967,25.540525,14089119
2/13/2015,28.578501,29.3554,28.4711,29.3388,26.387871,15130687
2/18/2015,29.9256,30.0413,29.347099,29.5124,26.544006,14048826
2/19/2015,29.3967,29.8099,29.214899,29.504101,26.536541,9479866
2/20/2015,29.7521,29.7686,29.1488,29.6612,26.677841,7428553
2/23/2015,29.2066,30.157,29.2066,29.950399,26.937944,11454102
2/24/2015,30.1488,30.2645,29.5868,30.2645,27.220463,12365111
2/25/2015,29.875999,30.3388,29.710699,30.3388,27.287287,10205382
2/26/2015,30.371901,30.4876,29.900801,30.4876,27.421122,9177124
2/27/2015,30.495899,31.049601,29.975201,30.1653,27.131237,22757680
3/2/2015,30.0826,30.3554,29.7603,30.0165,27.010836,14126387
3/3/2015,29.991699,30.2479,29.743799,30.2479,27.219063,9939545
3/4/2015,29.859501,30.1157,29.694201,29.9835,26.98114,19927732
3/5/2015,29.933901,30.1653,29.438,29.719,26.74312,25579763
3/6/2015,29.5207,29.8843,28.6446,28.9256,26.029175,21772256
3/9/2015,28.2645,28.694201,27.652901,28.1735,25.352388,24249610
3/10/2015,27.727301,28.140499,27.066099,27.066099,24.355871,36728703
3/11/2015,27.297501,28.024799,27.272699,27.9835,25.18141,31182305
3/12/2015,28.2645,28.421499,27.9256,28.099199,25.285521,19169546
3/13/2015,27.4545,28.0165,27.380199,27.9587,25.159094,23224982
3/16/2015,28.140499,28.3223,27.619801,27.9587,25.159094,13333716
3/17/2015,28.0909,28.7603,27.900801,28.7603,25.880423,21630202
3/18/2015,28.628099,29.7521,28.388399,29.628099,26.661329,20919569
3/19/2015,29.5455,29.611601,28.991699,29.446301,26.497732,12723150
3/20/2015,29.7521,30.1322,29.628099,29.694201,26.72081,20361396
3/23/2015,29.6612,29.8347,29.0578,29.504101,26.549744,12165340
3/24/2015,29.504101,29.8265,29,29.3223,26.386147,14054513
3/25/2015,29.504101,29.975201,28.9669,29.297501,26.363838,20135005
