Date,Open,High,Low,Close,Adj Close,Volume
1/16/2015,7.32,7.44,7.29,7.34,6.867426,319200
1/19/2015,7.32,7.45,7.2,7.3,6.830001,287000
1/20/2015,7.39,7.39,6.98,7,6.549316,579700
1/21/2015,7.01,7.18,6.92,7.05,6.596097,599800
1/22/2015,7.04,7.16,6.95,7.02,6.568028,370200
1/23/2015,7,7.15,6.86,7.05,6.596097,342100
1/26/2015,7.06,7.07,6.67,7,6.549316,439500
1/27/2015,7,7.03,6.64,6.8,6.362193,577800
1/28/2015,6.63,6.74,6.43,6.61,6.184426,550200
1/29/2015,6.59,6.9,6.48,6.85,6.408973,364200
1/30/2015,6.69,6.8,6.58,6.8,6.362193,321700
2/2/2015,6.68,6.88,6.68,6.84,6.399618,246600
2/3/2015,6.88,6.92,6.52,6.56,6.137645,429400
2/4/2015,6.64,6.69,6.45,6.49,6.072152,317700
2/5/2015,6.47,6.53,6.26,6.4,5.987946,539500
2/6/2015,6.36,6.54,6.01,6.09,5.697905,635400
2/9/2015,6.01,6.17,5.97,6.03,5.641768,612900
2/10/2015,6.08,6.19,6.02,6.14,5.744685,415700
2/11/2015,6.2,6.21,5.73,5.8,5.426576,888500
2/12/2015,5.8,5.97,5.72,5.9,5.520138,959200
2/13/2015,5.9,6.12,5.86,6.09,5.697905,671800
2/18/2015,6.16,6.2,5.99,6.12,5.725974,523700
2/19/2015,6.14,6.4,6.08,6.36,5.950521,318900
2/20/2015,6.36,6.44,6.31,6.35,5.941165,603900
2/23/2015,6.42,6.48,6.3,6.42,6.006659,538900
2/24/2015,6.42,6.67,6.42,6.6,6.175069,372600
2/25/2015,6.6,6.6,6.35,6.44,6.025371,662600
2/26/2015,6.52,6.87,6.31,6.58,6.156357,926600
2/27/2015,6.6,6.62,6,6.05,5.66048,1917800
3/2/2015,6.05,6.19,5.96,6.08,5.688549,458000
3/3/2015,6.07,6.15,5.85,5.88,5.501426,515600
3/4/2015,5.87,5.9,5.55,5.55,5.192672,555700
3/5/2015,5.6,5.6,5.45,5.49,5.136535,1721800
3/6/2015,5.42,5.48,5.1,5.33,4.986836,1370500
3/9/2015,5.27,5.27,4.93,5.07,4.743576,1352500
3/10/2015,5.06,5.44,5.05,5.29,4.949412,1014900
3/11/2015,5.4,5.44,5.23,5.25,4.911987,642300
3/12/2015,5.26,5.51,5.26,5.5,5.145891,889500
3/13/2015,5.49,5.49,5.18,5.26,4.921343,812100
3/16/2015,5.35,5.35,5.02,5.1,4.771645,428000
3/17/2015,5.09,5.12,4.93,5.04,4.715508,651500
3/18/2015,5.01,5.09,4.94,4.99,4.668727,870900
3/19/2015,4.96,5.18,4.96,5.09,4.762289,911700
3/20/2015,5.12,5.18,5.05,5.11,4.781001,530600
3/23/2015,5.13,5.15,5.06,5.11,4.781001,184500
3/24/2015,5.14,5.15,5,5.07,4.743576,444200
3/25/2015,5.05,5.11,4.97,5,4.678082,843600
3/26/2015,4.96,4.98,4.85,4.98,4.659371,935200
3/27/2015,4.99,5,4.91,4.95,4.631302,440200
3/30/2015,4.96,5.09,4.96,5.04,4.715508,1038100
3/31/2015,5.1,5.15,4.93,5.09,4.762289,589900
4/1/2015,5.09,5.32,5.08,5.24,4.90263,1057400
4/2/2015,5.21,5.6,5.21,5.5,5.145891,553800
4/6/2015,5.51,5.69,5.42,5.49,5.136535,444500
4/7/2015,5.47,5.56,5.34,5.43,5.080398,817800
4/8/2015,5.47,5.47,5,5.06,4.73422,2250200
4/9/2015,5.04,5.14,4.97,5.01,4.687439,1188100
4/10/2015,5.02,5.14,5.02,5.07,4.743576,625800
4/13/2015,5.1,5.17,5.04,5.04,4.715508,254900
4/14/2015,5.07,5.12,5.03,5.03,4.706152,386000
4/15/2015,5.07,5.15,5.03,5.07,4.743576,601900
4/16/2015,5.07,5.25,5.07,5.2,4.865206,599500
4/17/2015,5.19,5.29,5.12,5.13,4.799713,586600
4/20/2015,5.19,5.2,5.05,5.07,4.743576,367600
4/22/2015,5.12,5.13,5.03,5.1,4.771645,352200
4/23/2015,5.07,5.1,5.04,5.09,4.762289,401700
4/24/2015,5.1,5.26,5.04,5.16,4.827781,1001600
4/27/2015,5.19,5.28,5.16,5.24,4.90263,523900
4/28/2015,5.2,5.21,4.98,5.06,4.834656,577300
4/29/2015,5.08,5.08,4.93,4.96,4.73911,487300
4/30/2015,4.95,5.05,4.94,5.03,4.805993,378200
5/4/2015,5.07,5.27,5.04,5.26,5.02575,769400
5/5/2015,5.25,5.47,5.25,5.45,5.207287,836000
5/6/2015,5.4,5.56,5.27,5.55,5.302835,648500
5/7/2015,5.6,5.7,5.44,5.49,5.245506,613200
5/8/2015,5.52,5.52,4.97,5.02,4.796437,2224900
5/11/2015,5.05,5.09,4.93,4.99,4.767774,762100
5/12/2015,4.95,5.01,4.93,4.98,4.758219,457900
5/13/2015,5.02,5.04,4.89,4.96,4.73911,526500
5/14/2015,4.97,4.98,4.65,4.78,4.567126,939500
5/15/2015,4.8,4.93,4.7,4.86,4.643563,676700
5/18/2015,4.87,4.9,4.72,4.82,4.605345,314500
5/19/2015,4.8,4.83,4.68,4.73,4.519352,527600
5/20/2015,4.78,4.78,4.61,4.62,4.414251,594200
5/21/2015,4.63,4.67,4.56,4.64,4.433361,198600
5/22/2015,4.66,4.71,4.56,4.57,4.366478,238700
5/25/2015,4.57,4.67,4.52,4.53,4.32826,183400
5/26/2015,4.51,4.54,4.37,4.38,4.18494,1363500
5/27/2015,4.39,4.4,4.18,4.4,4.204049,1342300
5/28/2015,4.48,4.61,4.38,4.39,4.194494,1242100
5/29/2015,4.42,4.42,4.23,4.28,4.089393,903200
6/1/2015,4.26,4.41,4.26,4.32,4.127612,507300
6/2/2015,4.34,4.4,4.2,4.25,4.060729,1240900
6/3/2015,4.26,4.28,4.07,4.11,3.926964,1292800
6/5/2015,4.12,4.15,4.02,4.09,3.907855,665100
6/8/2015,4.12,4.12,4.04,4.06,3.879191,322800
6/9/2015,4.05,4.11,4.01,4.08,3.898299,383900
6/10/2015,4.12,4.14,4,4.01,3.831418,418800
6/11/2015,4.02,4.06,3.94,3.98,3.802753,545400
6/12/2015,3.95,3.95,3.87,3.91,3.735871,296800
6/15/2015,3.91,3.94,3.83,3.88,3.707207,285500
6/16/2015,3.92,3.93,3.83,3.86,3.688097,321600
6/17/2015,3.86,3.92,3.83,3.91,3.735871,281400
6/18/2015,3.92,3.93,3.84,3.84,3.668988,436600
6/19/2015,3.84,3.92,3.76,3.9,3.726316,709000
6/22/2015,3.93,4.02,3.88,3.95,3.774089,355200
6/23/2015,3.99,3.99,3.81,3.82,3.649879,530000
6/24/2015,3.84,3.87,3.7,3.71,3.544778,392000
6/25/2015,3.72,3.73,3.58,3.58,3.420567,342500
6/26/2015,3.6,3.64,3.52,3.58,3.420567,230900
6/29/2015,3.56,3.7,3.5,3.52,3.363239,525800
6/30/2015,3.52,3.55,3.49,3.53,3.372794,546000
7/1/2015,3.53,3.54,3.42,3.45,3.296356,471400
7/2/2015,3.44,3.45,3.3,3.34,3.191255,782300
7/3/2015,3.3,3.3,3.21,3.25,3.105263,794700
7/6/2015,3.24,3.24,3.1,3.19,3.047935,688400
7/7/2015,3.15,3.17,3.06,3.11,2.971498,514500
7/8/2015,3.07,3.11,2.95,2.98,2.847288,673200
7/10/2015,3.03,3.09,2.98,3.03,2.895061,624600
7/13/2015,3.02,3.05,2.95,2.95,2.818624,530600
7/14/2015,2.93,2.94,2.87,2.92,2.78996,259700
7/15/2015,2.9,2.91,2.75,2.77,2.64664,1094200
7/16/2015,2.75,2.75,2.61,2.64,2.522429,1258100
7/17/2015,2.64,2.64,2.53,2.55,2.436437,1300300
7/20/2015,2.56,2.57,2.38,2.44,2.331336,1301700
7/21/2015,2.4,2.89,2.39,2.8,2.675304,4042500
7/22/2015,2.75,3.05,2.75,3.05,2.91417,2678900
7/23/2015,3.12,3.6,3.09,3.58,3.420567,4409900
7/24/2015,3.8,3.93,3.04,3.04,2.904615,5454800
7/27/2015,3.04,3.05,2.7,2.79,2.665749,2033900
7/28/2015,2.89,2.97,2.78,2.86,2.732632,1097900
7/29/2015,2.83,2.83,2.67,2.75,2.627531,998100
7/30/2015,2.74,2.78,2.65,2.74,2.617976,568700
7/31/2015,2.92,3.6,2.92,3.59,3.430122,3904100
8/3/2015,3.49,3.59,3.19,3.34,3.191255,2204900
8/4/2015,3.4,3.58,3.32,3.44,3.286802,1552800
8/5/2015,3.5,3.52,3.26,3.27,3.124373,755400
8/6/2015,3.2,3.23,3.06,3.13,2.990608,960100
8/7/2015,3.09,3.21,2.96,3.03,2.895061,1213700
8/10/2015,2.94,3.09,2.88,3.04,2.904615,1104800
8/11/2015,3.05,3.26,3.05,3.13,2.990608,754200
8/12/2015,3.09,3.16,2.98,2.98,2.847288,405900
8/13/2015,3,3.04,2.86,2.88,2.751741,496600
8/14/2015,2.93,3.06,2.83,2.85,2.723077,520800
8/17/2015,2.87,2.97,2.81,2.95,2.818624,696400
8/18/2015,2.93,3.25,2.87,3.16,3.019272,1097900
8/19/2015,3.1,3.12,2.93,2.98,2.847288,603700
8/20/2015,2.98,3.05,2.9,3,2.866397,269200
8/21/2015,2.97,2.97,2.85,2.85,2.723077,381000
8/24/2015,2.77,2.81,2.67,2.73,2.608421,532800
8/25/2015,2.8,2.85,2.63,2.66,2.541539,763400
8/26/2015,2.72,2.74,2.61,2.68,2.560648,649800
8/27/2015,2.67,2.74,2.65,2.7,2.579757,959500
8/28/2015,2.69,2.7,2.63,2.65,2.531984,851700
8/31/2015,2.61,2.61,2.51,2.55,2.436437,593300
9/1/2015,2.56,2.56,2.46,2.48,2.369555,272800
9/2/2015,2.51,2.54,2.46,2.47,2.36,223100
9/3/2015,2.49,2.68,2.48,2.57,2.455547,609100
9/4/2015,2.6,2.66,2.46,2.46,2.350446,578000
9/8/2015,2.53,2.55,2.38,2.38,2.274009,862500
9/9/2015,2.4,2.44,2.38,2.43,2.321782,490800
9/10/2015,2.35,2.42,2.33,2.4,2.293118,438600
9/11/2015,2.38,2.38,2.27,2.28,2.178462,661000
9/14/2015,2.3,2.3,2.17,2.18,2.082915,691000
9/15/2015,2.18,2.2,2.1,2.1,2.006478,601100
9/16/2015,2.13,2.26,2.13,2.22,2.121134,589100
9/17/2015,2.28,2.46,2.23,2.28,2.178462,1184800
9/18/2015,2.27,2.27,2.06,2.06,1.968259,2368900
9/21/2015,2.09,2.1,1.99,2,1.910931,1326000
9/22/2015,1.97,1.97,1.87,1.91,1.824939,1341600
9/23/2015,1.92,1.93,1.9,1.9,1.815385,832200
9/24/2015,1.89,2.03,1.87,1.95,1.863158,429900
9/25/2015,1.99,2.05,1.88,1.88,1.796275,329600
9/28/2015,1.93,1.94,1.76,1.8,1.719838,571200
9/29/2015,1.82,1.85,1.76,1.78,1.700729,297400
9/30/2015,1.83,1.84,1.76,1.8,1.719838,399600
10/1/2015,1.73,1.74,1.61,1.64,1.570547,2956000
10/2/2015,1.66,1.67,1.58,1.63,1.552632,7138400
10/5/2015,1.63,1.81,1.61,1.75,1.672065,5335200
10/6/2015,1.75,1.9,1.75,1.81,1.732976,1043200
10/7/2015,1.83,1.97,1.82,1.95,1.858381,1236000
10/8/2015,1.92,2,1.91,2,1.908543,604000
10/9/2015,2,2.03,1.91,1.93,1.840466,619200
10/13/2015,1.91,1.91,1.74,1.74,1.663705,1844800
10/14/2015,1.73,1.81,1.68,1.69,1.61832,1880000
10/15/2015,1.71,1.72,1.67,1.68,1.606377,1575200
10/16/2015,1.68,1.68,1.62,1.62,1.544271,1637600
10/19/2015,1.62,1.63,1.59,1.59,1.522773,1840000
10/20/2015,1.6,1.6,1.55,1.56,1.492915,1372000
10/21/2015,1.56,1.56,1.5,1.5,1.433198,1884000
10/22/2015,1.52,1.55,1.48,1.5,1.433198,1623200
10/23/2015,1.5,1.52,1.47,1.48,1.414089,1662400
10/26/2015,1.48,1.55,1.44,1.55,1.480972,3156800
10/27/2015,1.56,1.71,1.56,1.61,1.540688,3432800
10/28/2015,1.54,1.55,1.52,1.54,1.46664,368000
10/29/2015,1.48,1.53,1.46,1.47,1.404535,1792800
10/30/2015,1.48,1.5,1.46,1.48,1.409312,1703200
11/3/2015,1.49,1.51,1.41,1.42,1.353178,2290400
11/4/2015,1.41,1.55,1.41,1.47,1.404535,2431200
11/5/2015,1.47,1.53,1.43,1.47,1.408118,2367200
11/6/2015,1.46,1.48,1.42,1.42,1.351984,1699200
11/9/2015,1.42,1.45,1.35,1.38,1.320931,2104800
11/10/2015,1.38,1.4,1.3,1.31,1.254049,3603200
11/11/2015,1.32,1.34,1.29,1.32,1.261215,2476800
11/12/2015,1.32,1.32,1.28,1.29,1.230162,2023200
11/13/2015,1.29,1.36,1.28,1.33,1.265992,2360800
11/16/2015,1.33,1.34,1.29,1.3,1.242105,2016800
11/17/2015,1.3,1.39,1.3,1.37,1.312571,2946400
11/18/2015,1.39,1.41,1.31,1.31,1.254049,2908800
11/19/2015,1.32,1.34,1.29,1.31,1.252854,1584000
11/23/2015,1.32,1.33,1.29,1.29,1.233745,1102400
11/24/2015,1.3,1.34,1.28,1.34,1.280324,1155200
11/25/2015,1.31,1.31,1.26,1.28,1.220607,1212800
11/26/2015,1.28,1.34,1.28,1.32,1.262409,1824800
11/27/2015,1.34,1.34,1.25,1.25,1.194332,1720800
11/30/2015,1.26,1.26,1.1,1.1,1.054595,2784000
12/1/2015,1.14,1.14,1,1,0.955466,2776000
12/2/2015,1.02,1.05,0.99,1.01,0.96502,1997600
12/3/2015,1.03,1.1,1.02,1.08,1.035486,2109600
12/4/2015,1.08,1.08,1,1,0.95666,1516000
12/7/2015,1.02,1.06,1,1.05,1.002045,1824000
12/8/2015,1.05,1.05,0.99,0.99,0.949494,1778400
12/9/2015,1.01,1.06,1,1.01,0.968603,3369600
12/10/2015,1.04,1.14,1,1.06,1.015182,4000000
12/11/2015,1.04,1.05,1,1,0.959049,1772800
12/14/2015,1.01,1.02,0.97,0.98,0.935162,2465600
12/15/2015,1.05,1.25,1.04,1.1,1.051012,9823200
12/16/2015,1.11,1.16,1.08,1.15,1.096397,3187200
12/17/2015,1.15,1.34,1.15,1.33,1.265992,7132800
12/18/2015,1.33,1.4,1.28,1.31,1.254049,7380800
12/21/2015,1.36,1.37,1.26,1.26,1.206275,1964800
12/22/2015,1.27,1.36,1.26,1.36,1.299433,3770400
12/23/2015,1.36,1.48,1.36,1.48,1.409312,2916800
12/28/2015,1.48,2.03,1.48,2.03,1.934818,8017600
12/29/2015,2.09,2.25,1.93,2.24,2.143826,13452000
12/30/2015,2.16,2.23,2.08,2.21,2.107996,6176800
1/4/2016,2.12,2.29,2.08,2.24,2.143826,4329600
1/5/2016,2.29,2.32,2.24,2.27,2.165324,3005600
1/6/2016,2.27,2.29,2.07,2.07,1.977814,3666400
1/7/2016,2,2,1.64,1.8,1.715061,7084000
1/8/2016,1.88,1.91,1.78,1.8,1.722227,3051200
1/11/2016,1.81,1.88,1.75,1.8,1.722227,1064000
1/12/2016,1.84,1.84,1.69,1.7,1.624292,735200
1/13/2016,1.71,1.75,1.6,1.69,1.613543,1599200
1/14/2016,1.67,1.77,1.58,1.77,1.694757,1292800
1/15/2016,1.75,1.8,1.71,1.8,1.719838,737600
1/18/2016,1.81,1.93,1.78,1.78,1.695951,1087200
1/19/2016,1.79,1.87,1.74,1.74,1.660122,613600
